 SOUID,    DATE,   RR, Q_RR
107650,20110919,    0,    0
107650,20110920,   18,    0
107650,20110921,    4,    0
107650,20110922,    0,    0
107650,20110923,    2,    0
107650,20110924,    0,    0
107650,20110925,    0,    0
107650,20110926,   42,    0
107650,20110927,    2,    0
107650,20110928,    0,    0
107650,20110929,    0,    0
107650,20110930,    0,    0
107650,20111001,    0,    0
107650,20111002,    0,    0
107650,20111003,    0,    0
107650,20111004,    2,    0
107650,20111005,   40,    0
107650,20111006,    4,    0
107650,20111007,    0,    0
107650,20111008,    8,    0
107650,20111009,    0,    0
107650,20111010,    0,    0
107650,20111011,    0,    0
107650,20111012,    0,    0
107650,20111013,    0,    0
107650,20111014,    0,    0
107650,20111015,    2,    0
107650,20111016,    0,    0
107650,20111017,   34,    0
107650,20111018,    0,    0
107650,20111019,    2,    0
107650,20111020,    2,    0
107650,20111021,    0,    0
107650,20111022,    0,    0
107650,20111023,    0,    0
107650,20111024,   14,    0
107650,20111025,   24,    0
107650,20111026,   20,    0
107650,20111027,   22,    0
107650,20111028,    0,    0
107650,20111029,    0,    0
107650,20111030,    0,    0
107650,20111031,   10,    0
107650,20111101,    2,    0
107650,20111102,   10,    0
107650,20111103,  184,    0
107650,20111104,   16,    0
107650,20111105,    0,    0
107650,20111106,    0,    0
107650,20111107,    4,    0
107650,20111108,   10,    0
107650,20111109,    0,    0
107650,20111110,    2,    0
107650,20111111,   14,    0
107650,20111112,    0,    0
107650,20111113,    0,    0
107650,20111114,    0,    0
107650,20111115,    0,    0
107650,20111116,    0,    0
107650,20111117,    0,    0
107650,20111118,    2,    0
107650,20111119,    2,    0
107650,20111120,    2,    0
107650,20111121,    4,    0
107650,20111122,   18,    0
107650,20111123,    2,    0
107650,20111124,    2,    0
107650,20111125,    0,    0
107650,20111126,    0,    0
107650,20111127,    0,    0
107650,20111128,    0,    0
107650,20111129,    4,    0
107650,20111130,   12,    0
107650,20111201,   50,    0
107650,20111202,    8,    0
107650,20111203,    0,    0
107650,20111204,    6,    0
107650,20111205,    0,    0
107650,20111206,    0,    0
107650,20111207,    0,    0
107650,20111208,   10,    0
107650,20111209,    0,    0
107650,20111210,    0,    0
107650,20111211,   84,    0
107650,20111212,  166,    0
107650,20111213,    0,    0
107650,20111214,    6,    0
107650,20111215,   84,    0
107650,20111216,   10,    0
107650,20111217,    6,    0
107650,20111218,    8,    0
107650,20111219,   48,    0
107650,20111220,   18,    0
107650,20111221,    0,    0
107650,20111222,    6,    0
107650,20111223,   38,    0
107650,20111224,    2,    0
107650,20111225,    0,    0
107650,20111226,    0,    0
107650,20111227,    2,    0
107650,20111228,    0,    0
107650,20111229,   24,    0
107650,20111230,   52,    0
107650,20111231,    2,    0
107650,20120101,   72,    0
107650,20120102,   20,    0
107650,20120103,   78,    0
107650,20120104,   20,    0
107650,20120105,    2,    0
107650,20120106,    0,    0
107650,20120107,    0,    0
107650,20120108,    0,    0
107650,20120109,    2,    0
107650,20120110,    0,    0
107650,20120111,    0,    0
107650,20120112,    0,    0
107650,20120113,    0,    0
107650,20120114,    2,    0
107650,20120115,    0,    0
107650,20120116,    2,    0
107650,20120117,    6,    0
107650,20120118,   40,    0
107650,20120119,    8,    0
107650,20120120,    0,    0
107650,20120121,    0,    0
107650,20120122,    0,    0
107650,20120123,   14,    0
107650,20120124,   62,    0
107650,20120125,   10,    0
107650,20120126,    2,    0
107650,20120127,    4,    0
107650,20120128,    0,    0
107650,20120129,    0,    0
107650,20120130,    0,    0
107650,20120131,    0,    0
107650,20120201,    0,    0
107650,20120202,    0,    0
107650,20120203,    0,    0
107650,20120204,  104,    0
107650,20120205,    0,    0
107650,20120206,    2,    0
107650,20120207,    0,    0
107650,20120208,    0,    0
107650,20120209,   20,    0
107650,20120210,    0,    0
107650,20120211,    0,    0
107650,20120212,    0,    0
107650,20120213,    6,    0
107650,20120214,    0,    0
107650,20120215,    0,    0
107650,20120216,    0,    0
107650,20120217,    0,    0
107650,20120218,   28,    0
107650,20120219,    0,    0
107650,20120220,    0,    0
107650,20120221,    0,    0
107650,20120222,    8,    0
107650,20120223,    0,    0
107650,20120224,    0,    0
107650,20120225,    0,    0
107650,20120226,    0,    0
107650,20120227,    0,    0
107650,20120228,    0,    0
107650,20120229,    0,    0
107650,20120301,    0,    0
107650,20120302,    0,    0
107650,20120303,   22,    0
107650,20120304,   74,    0
107650,20120305,    0,    0
107650,20120306,    2,    0
107650,20120307,   38,    0
107650,20120308,    0,    0
107650,20120309,    0,    0
107650,20120310,    0,    0
107650,20120311,    2,    0
107650,20120312,    0,    0
107650,20120313,    0,    0
107650,20120314,    0,    0
107650,20120315,    0,    0
107650,20120316,    0,    0
107650,20120317,   22,    0
107650,20120318,    2,    0
107650,20120319,    0,    0
107650,20120320,    0,    0
107650,20120321,    0,    0
107650,20120322,    0,    0
107650,20120323,    0,    0
107650,20120324,    0,    0
107650,20120325,    0,    0
107650,20120326,    0,    0
107650,20120327,    0,    0
107650,20120328,    0,    0
107650,20120329,    0,    0
107650,20120330,    0,    0
107650,20120331,    0,    0
107650,20120401,    0,    0
107650,20120402,    0,    0
107650,20120403,   26,    0
107650,20120404,    2,    0
107650,20120405,    0,    0
107650,20120406,    2,    0
107650,20120407,    6,    0
107650,20120408,   18,    0
107650,20120409,   40,    0
107650,20120410,   12,    0
107650,20120411,    0,    0
107650,20120412,   26,    0
107650,20120413,    0,    0
107650,20120414,    0,    0
107650,20120415,    0,    0
107650,20120416,   14,    0
107650,20120417,   36,    0
107650,20120418,   52,    0
107650,20120419,   20,    0
107650,20120420,   72,    0
107650,20120421,    0,    0
107650,20120422,   24,    0
107650,20120423,   42,    0
107650,20120424,   54,    0
107650,20120425,  112,    0
107650,20120426,   32,    0
107650,20120427,   24,    0
107650,20120428,  184,    0
107650,20120429,   38,    0
107650,20120430,  148,    0
107650,20120501,    0,    0
107650,20120502,    6,    0
107650,20120503,    0,    0
107650,20120504,    0,    0
107650,20120505,    2,    0
107650,20120506,    0,    0
107650,20120507,   22,    0
107650,20120508,   22,    0
107650,20120509,   58,    0
107650,20120510,   44,    0
107650,20120511,    0,    0
107650,20120512,    0,    0
107650,20120513,    0,    0
107650,20120514,   36,    0
107650,20120515,   22,    0
107650,20120516,    0,    0
107650,20120517,    0,    0
107650,20120518,    0,    0
107650,20120519,    0,    0
107650,20120520,    0,    0
107650,20120521,    0,    0
107650,20120522,    0,    0
107650,20120523,    0,    0
107650,20120524,    0,    0
107650,20120525,    0,    0
107650,20120526,    0,    0
107650,20120527,    0,    0
107650,20120528,    0,    0
107650,20120529,    0,    0
107650,20120530,   42,    0
107650,20120531,    0,    0
107650,20120601,   10,    0
107650,20120602,   48,    0
107650,20120603,  140,    0
107650,20120604,    2,    0
107650,20120605,   70,    0
107650,20120606,   32,    0
107650,20120607,  148,    0
107650,20120608,    2,    0
107650,20120609,    0,    0
107650,20120610,  262,    0
107650,20120611,  102,    0
107650,20120612,    2,    0
107650,20120613,    0,    0
107650,20120614,   54,    0
107650,20120615,   18,    0
107650,20120616,    0,    0
107650,20120617,   42,    0
107650,20120618,    0,    0
107650,20120619,    0,    0
107650,20120620,   56,    0
107650,20120621,   28,    0
107650,20120622,    2,    0
107650,20120623,   88,    0
107650,20120624,    0,    0
107650,20120625,    0,    0
107650,20120626,    0,    0
107650,20120627,    2,    0
107650,20120628,    0,    0
107650,20120629,    0,    0
107650,20120630,    0,    0
107650,20120701,    8,    0
107650,20120702,   48,    0
107650,20120703,   58,    0
107650,20120704,    0,    0
107650,20120705,   12,    0
107650,20120706,   82,    0
107650,20120707,   70,    0
107650,20120708,   26,    0
107650,20120709,    2,    0
107650,20120710,   62,    0
107650,20120711,   58,    0
107650,20120712,   90,    0
107650,20120713,   60,    0
107650,20120714,   30,    0
107650,20120715,    2,    0
107650,20120716,   16,    0
107650,20120717,    0,    0
107650,20120718,   16,    0
107650,20120719,    2,    0
107650,20120720,   20,    0
107650,20120721,    0,    0
107650,20120722,    0,    0
107650,20120723,    0,    0
107650,20120724,    0,    0
107650,20120725,    0,    0
107650,20120726,    0,    0
107650,20120727,    0,    0
107650,20120728,    0,    0
107650,20120729,   16,    0
107650,20120730,   38,    0
107650,20120731,    2,    0
107650,20120801,    4,    0
107650,20120802,    0,    0
107650,20120803,   22,    0
107650,20120804,   18,    0
107650,20120805,   12,    0
107650,20120806,   24,    0
107650,20120807,   10,    0
107650,20120808,    2,    0
107650,20120809,    0,    0
107650,20120810,    0,    0
107650,20120811,    0,    0
107650,20120812,    0,    0
107650,20120813,   28,    0
107650,20120814,    0,    0
107650,20120815,    8,    0
107650,20120816,    0,    0
107650,20120817,    0,    0
107650,20120818,    0,    0
107650,20120819,    0,    0
107650,20120820,    0,    0
107650,20120821,    2,    0
107650,20120822,    0,    0
107650,20120823,    0,    0
107650,20120824,   10,    0
107650,20120825,  164,    0
107650,20120826,    0,    0
107650,20120827,   22,    0
107650,20120828,    0,    0
107650,20120829,   38,    0
107650,20120830,    0,    0
107650,20120831,    0,    0
107650,20120901,    0,    0
107650,20120902,    0,    0
107650,20120903,    0,    0
107650,20120904,    0,    0
107650,20120905,    0,    0
107650,20120906,    0,    0
107650,20120907,    0,    0
107650,20120908,    0,    0
107650,20120909,    0,    0
107650,20120910,    0,    0
107650,20120911,    0,    0
107650,20120912,   20,    0
107650,20120913,    0,    0
107650,20120914,    0,    0
107650,20120915,    0,    0
107650,20120916,    0,    0
107650,20120917,    0,    0
107650,20120918,    0,    0
107650,20120919,    0,    0
107650,20120920,    0,    0
107650,20120921,   10,    0
107650,20120922,    0,    0
107650,20120923,  218,    0
107650,20120924,   80,    0
107650,20120925,   12,    0
107650,20120926,   22,    0
107650,20120927,    6,    0
107650,20120928,    2,    0
107650,20120929,    0,    0
107650,20120930,   42,    0
107650,20121001,   26,    0
107650,20121002,   12,    0
107650,20121003,   46,    0
107650,20121004,   62,    0
107650,20121005,  176,    0
107650,20121006,    2,    0
107650,20121007,    0,    0
107650,20121008,   28,    0
107650,20121009,    0,    0
107650,20121010,    0,    0
107650,20121011,   78,    0
107650,20121012,    0,    0
107650,20121013,    8,    0
107650,20121014,    0,    0
107650,20121015,   14,    0
107650,20121016,  120,    0
107650,20121017,   16,    0
107650,20121018,    2,    0
107650,20121019,   82,    0
107650,20121020,   52,    0
107650,20121021,    8,    0
107650,20121022,    2,    0
107650,20121023,    0,    0
107650,20121024,    0,    0
107650,20121025,    4,    0
107650,20121026,    2,    0
107650,20121027,    2,    0
107650,20121028,   30,    0
107650,20121029,   18,    0
107650,20121030,    2,    0
107650,20121031,   92,    0
107650,20121101,    4,    0
107650,20121102,    0,    0
107650,20121103,  116,    0
107650,20121104,   48,    0
107650,20121105,    0,    0
107650,20121106,    4,    0
107650,20121107,    0,    0
107650,20121108,    0,    0
107650,20121109,   42,    0
107650,20121110,    2,    0
107650,20121111,    2,    0
107650,20121112,   14,    0
107650,20121113,    2,    0
107650,20121114,    0,    0
107650,20121115,    0,    0
107650,20121116,    0,    0
107650,20121117,    0,    0
107650,20121118,    2,    0
107650,20121119,   10,    0
107650,20121120,   62,    0
107650,20121121,   44,    0
107650,20121122,  116,    0
107650,20121123,    2,    0
107650,20121124,  122,    0
107650,20121125,   46,    0
107650,20121126,   70,    0
107650,20121127,   10,    0
107650,20121128,    0,    0
107650,20121129,    0,    0
107650,20121130,    0,    0
107650,20121201,    2,    0
107650,20121202,   46,    0
107650,20121203,    4,    0
107650,20121204,   10,    0
107650,20121205,    2,    0
107650,20121206,   24,    0
107650,20121207,    8,    0
107650,20121208,    0,    0
107650,20121209,    0,    0
107650,20121210,    0,    0
107650,20121211,    2,    0
107650,20121212,    0,    0
107650,20121213,    4,    0
107650,20121214,   74,    0
107650,20121215,    0,    0
107650,20121216,    8,    0
107650,20121217,    0,    0
107650,20121218,    0,    0
107650,20121219,  236,    0
107650,20121220,   36,    0
107650,20121221,   96,    0
107650,20121222,   84,    0
107650,20121223,   54,    0
107650,20121224,   88,    0
107650,20121225,   32,    0
107650,20121226,   24,    0
107650,20121227,   48,    0
107650,20121228,    8,    0
107650,20121229,   16,    0
107650,20121230,    2,    0
107650,20121231,   50,    0
107650,20130101,    0,    0
107650,20130102,    2,    0
107650,20130103,    0,    0
107650,20130104,    0,    0
107650,20130105,    2,    0
107650,20130106,    0,    0
107650,20130107,    0,    0
